id,driver_id,package_id,address_id,action,timestamp
40608,2,7095,6470,Drop,"2023-11-29 12:14:12.457261"
40609,14,2522,3103,Pick,"2023-11-29 12:24:09.301618"
40610,17,697,3081,Drop,"2023-11-29 12:27:45.924558"
40611,12,5523,4845,Drop,"2023-11-29 12:33:23.160568"
40612,8,1742,6594,Pick,"2023-11-29 12:35:03.571533"
40613,1,3647,8655,Drop,"2023-11-29 12:40:53.826251"
40614,13,9933,271,Pick,"2023-11-29 12:44:17.824689"
40615,16,4852,3131,Drop,"2023-11-29 12:49:44.277076"
40616,11,7918,3905,Drop,"2023-11-29 12:58:49.195899"
40617,10,8952,1446,Drop,"2023-11-29 13:05:42.321627"
40618,1,7764,1540,Drop,"2023-11-29 13:10:26.411980"
40619,18,4337,65,Pick,"2023-11-29 13:16:10.589258"
40620,14,1884,2091,Pick,"2023-11-29 13:20:38.707856"
40621,5,7887,9132,Pick,"2023-11-29 13:23:20.244618"
40622,7,772,2304,Pick,"2023-11-29 13:29:41.962008"
40623,12,1387,7808,Drop,"2023-11-29 13:33:29.357582"
40624,16,932,4116,Pick,"2023-11-29 13:38:07.231855"
40625,18,7732,6899,Pick,"2023-11-29 13:43:40.976732"
40626,12,5797,2790,Drop,"2023-11-29 13:49:33.343680"
40627,2,6235,4653,Drop,"2023-11-29 13:54:51.005370"
40628,6,9119,131,Pick,"2023-11-29 13:58:53.991981"
40629,4,8039,9663,Pick,"2023-11-29 14:05:41.035310"
40630,1,1861,2091,Pick,"2023-11-29 14:10:31.860330"
40631,14,5057,3239,Drop,"2023-11-29 14:15:44.200608"
40632,2,6846,3928,Drop,"2023-11-29 14:18:58.079606"
40633,16,3520,3731,Pick,"2023-11-29 14:22:47.057552"
40634,19,3923,9747,Drop,"2023-11-29 14:27:48.632120"
40635,9,5988,2647,Drop,"2023-11-29 14:31:24.692388"
40636,17,3520,9683,Drop,"2023-11-29 14:36:59.968590"
40637,18,1977,5385,Drop,"2023-11-29 14:39:19.054128"
40638,4,7560,3863,Pick,"2023-11-29 14:43:52.689215"
40639,18,7012,1446,Pick,"2023-11-29 14:49:03.921753"
40640,8,931,1946,Drop,"2023-11-29 14:57:16.922900"
40641,15,8572,2034,Drop,"2023-11-29 15:01:33.679576"
40642,3,8190,8303,Pick,"2023-11-29 15:05:56.505282"
40643,5,2454,7094,Pick,"2023-11-29 15:11:06.137515"
40644,1,4608,3928,Pick,"2023-11-29 15:18:32.745674"
40645,4,5709,9561,Drop,"2023-11-29 15:21:49.027562"
40646,1,5211,8261,Drop,"2023-11-29 15:24:05.858433"
40647,17,6692,6594,Pick,"2023-11-29 15:26:25.696856"
40648,11,2813,7432,Pick,"2023-11-29 15:30:58.022631"
40649,16,8155,4799,Drop,"2023-11-29 15:36:53.629151"
40650,2,5435,4568,Pick,"2023-11-29 15:41:05.623074"
40651,19,2466,3103,Drop,"2023-11-29 15:47:59.879754"
40652,18,579,4104,Pick,"2023-11-29 15:48:48.633344"
40653,20,506,4845,Pick,"2023-11-29 15:50:35.886668"
40654,4,6232,6556,Drop,"2023-11-29 15:57:55.471800"
40655,19,103,5398,Drop,"2023-11-29 16:07:37.659376"
40656,12,7092,1947,Pick,"2023-11-29 16:12:25.652701"
40657,20,3547,2896,Drop,"2023-11-29 16:23:12.807557"
40658,3,6425,9211,Drop,"2023-11-29 16:27:43.548934"
40659,15,4807,7432,Pick,"2023-11-29 16:31:48.536036"
40660,16,8058,3742,Pick,"2023-11-29 16:32:44.805842"
40661,5,8271,2091,Pick,"2023-11-29 16:38:45.577530"
40662,5,9359,2794,Drop,"2023-11-29 16:41:56.698169"
40663,15,2391,6899,Drop,"2023-11-29 16:44:32.187824"
40664,1,4483,4568,Pick,"2023-11-29 16:50:47.604151"
40665,7,4488,2591,Drop,"2023-11-29 16:57:50.881427"
40666,18,432,3239,Drop,"2023-11-29 17:04:25.808272"
40667,7,7226,7908,Drop,"2023-11-29 17:09:57.354584"
40668,1,9429,4792,Pick,"2023-11-29 17:13:35.331566"
40669,10,2945,7772,Pick,"2023-11-29 17:17:39.704550"
40670,9,5565,8369,Drop,"2023-11-29 17:22:34.839537"
40671,8,2854,16,Drop,"2023-11-29 17:26:13.758684"
40672,17,8495,8857,Drop,"2023-11-29 17:31:26.120913"
40673,7,2754,1446,Pick,"2023-11-29 17:37:42.142145"
40674,14,1260,1446,Pick,"2023-11-29 17:43:29.440961"
40675,5,8427,2749,Drop,"2023-11-29 17:49:04.956276"
40676,9,9749,8303,Pick,"2023-11-29 17:54:40.625436"
40677,3,3243,351,Pick,"2023-11-29 18:00:54.974057"
40678,17,6742,4433,Drop,"2023-11-29 18:08:12.815243"
40679,14,8135,5398,Pick,"2023-11-29 18:15:13.118923"
40680,6,7526,6470,Pick,"2023-11-29 18:18:58.312745"
40681,20,103,5398,Pick,"2023-11-29 18:23:57.519553"
40682,12,7210,1407,Drop,"2023-11-29 18:32:21.986959"
40683,3,1255,8261,Pick,"2023-11-29 18:36:09.560553"
40684,10,6515,1446,Drop,"2023-11-29 18:45:59.417335"
40685,1,6635,1177,Pick,"2023-11-29 18:49:05.565001"
40686,19,7909,8715,Drop,"2023-11-29 18:55:11.172730"
40687,5,6494,3040,Drop,"2023-11-29 18:59:22.178018"
40688,14,5686,65,Pick,"2023-11-29 19:06:54.672365"
40689,18,2269,8303,Pick,"2023-11-29 19:12:56.868480"
40690,9,7138,8303,Pick,"2023-11-29 19:19:38.077621"
40691,9,6723,7772,Pick,"2023-11-29 19:25:11.510177"
40692,9,7305,6340,Drop,"2023-11-29 19:32:41.230246"
40693,3,990,1946,Pick,"2023-11-29 19:38:24.512505"
40694,3,3582,4453,Drop,"2023-11-29 19:42:01.715689"
40695,7,2907,3081,Pick,"2023-11-29 19:48:33.125557"
40696,6,551,8723,Pick,"2023-11-29 19:57:29.074580"
40697,7,6981,2749,Drop,"2023-11-29 20:02:47.802688"
40698,6,1233,4568,Drop,"2023-11-29 20:06:45.836986"
40699,8,6091,4445,Pick,"2023-11-29 20:07:47.954711"
40700,11,4054,5806,Pick,"2023-11-29 20:14:04.388542"
40701,12,113,8261,Pick,"2023-11-29 20:17:20.322348"
40702,11,8651,4752,Drop,"2023-11-29 20:21:16.872903"
40703,14,86,7377,Pick,"2023-11-29 20:24:36.581846"
40704,13,4598,8170,Drop,"2023-11-29 20:29:57.193511"
40705,15,7974,2091,Pick,"2023-11-29 20:35:31.929871"
40706,17,3081,9575,Drop,"2023-11-29 20:38:58.017248"
40707,18,5312,1540,Pick,"2023-11-29 20:46:16.638869"
40708,1,9653,1177,Pick,"2023-11-29 20:52:38.312550"
40709,12,8315,7445,Drop,"2023-11-29 20:57:59.137004"
40710,12,8765,6481,Pick,"2023-11-29 21:03:55.365077"
40711,18,1185,4445,Pick,"2023-11-29 21:11:55.288356"
40712,7,4201,5230,Drop,"2023-11-29 21:20:20.118006"
40713,7,9534,131,Pick,"2023-11-29 21:26:20.893844"
40714,1,1762,8363,Drop,"2023-11-29 21:32:00.057799"
40715,6,3898,3674,Pick,"2023-11-29 21:40:25.480254"
40716,5,2583,9022,Drop,"2023-11-29 21:47:12.896449"
40717,8,4244,4116,Drop,"2023-11-29 21:52:02.144051"
40718,3,7127,3674,Drop,"2023-11-29 21:56:26.124273"
40719,2,7641,2805,Drop,"2023-11-29 21:58:00.381243"
40720,12,5895,351,Drop,"2023-11-29 22:00:31.544320"
40721,13,6508,456,Drop,"2023-11-29 22:05:57.583916"
40722,17,5581,531,Pick,"2023-11-29 22:14:11.471985"
40723,20,3025,4104,Pick,"2023-11-29 22:19:44.068536"
40724,4,3385,2667,Drop,"2023-11-29 22:24:28.357370"
40725,7,8364,3742,Pick,"2023-11-29 22:29:43.844557"
40726,11,2315,8289,Drop,"2023-11-29 22:35:41.976483"
40727,12,6367,7772,Pick,"2023-11-29 22:41:44.181487"
40728,7,9872,6826,Drop,"2023-11-29 22:45:15.108163"
40729,15,2162,4845,Pick,"2023-11-29 22:48:51.504553"
40730,15,8406,7772,Drop,"2023-11-29 22:49:14.904877"
40731,12,6009,5424,Drop,"2023-11-29 22:53:18.574050"
40732,5,6361,6346,Drop,"2023-11-29 22:56:56.768817"
40733,7,2166,5385,Drop,"2023-11-29 22:59:21.752871"
40734,8,3819,5806,Pick,"2023-11-29 23:07:57.550095"
40735,8,1376,3081,Pick,"2023-11-29 23:16:05.447985"
40736,2,8426,6477,Drop,"2023-11-29 23:21:52.522236"
40737,2,2696,4792,Drop,"2023-11-29 23:26:18.300210"
40738,4,9680,271,Pick,"2023-11-29 23:30:49.530671"
40739,16,1120,5872,Pick,"2023-11-29 23:36:58.963732"
40740,4,7946,3033,Pick,"2023-11-29 23:42:25.122297"
40741,15,2705,1749,Drop,"2023-11-29 23:50:50.923882"
40742,20,6996,9130,Drop,"2023-11-29 23:57:59.672636"
40743,13,1652,4116,Drop,"2023-11-29 23:58:52.644747"
40744,3,5567,2091,Pick,"2023-11-30 00:04:30.825503"
40745,13,9346,6481,Drop,"2023-11-30 00:05:05.502935"
40746,4,9284,7353,Drop,"2023-11-30 00:11:26.911093"
40747,17,5104,6470,Drop,"2023-11-30 00:16:28.738111"
40748,13,8657,3731,Pick,"2023-11-30 00:20:35.506350"
40749,16,8765,5872,Drop,"2023-11-30 00:23:22.560529"
40750,4,9050,3131,Pick,"2023-11-30 00:32:18.526285"
40751,15,7424,531,Drop,"2023-11-30 00:37:19.310264"
40752,2,8833,7222,Drop,"2023-11-30 00:45:15.141370"
40753,8,3993,3863,Pick,"2023-11-30 00:55:07.984041"
40754,14,5383,531,Pick,"2023-11-30 01:02:35.273953"
40755,12,8351,972,Drop,"2023-11-30 01:05:29.117897"
40756,20,8897,8255,Drop,"2023-11-30 01:09:59.967922"
40757,2,6097,1540,Drop,"2023-11-30 01:13:47.201526"
40758,5,3072,1947,Drop,"2023-11-30 01:20:14.342189"
40759,1,4829,215,Drop,"2023-11-30 01:26:35.724536"
40760,12,7110,8229,Drop,"2023-11-30 01:36:28.558696"
40761,18,7946,9363,Drop,"2023-11-30 01:42:20.661694"
40762,18,510,9170,Drop,"2023-11-30 01:47:19.263785"
40763,4,2203,16,Pick,"2023-11-30 01:50:38.492702"
40764,13,3165,2091,Pick,"2023-11-30 01:57:20.702417"
40765,15,7634,9683,Drop,"2023-11-30 02:01:43.777613"
40766,20,2861,3863,Pick,"2023-11-30 02:04:01.579398"
40767,16,6157,9073,Drop,"2023-11-30 02:05:49.842865"
40768,19,3435,2794,Pick,"2023-11-30 02:10:00.428487"
40769,17,8732,3103,Drop,"2023-11-30 02:15:46.671524"
40770,18,1532,3405,Drop,"2023-11-30 02:22:06.627094"
40771,13,7616,8871,Drop,"2023-11-30 02:26:49.589017"
40772,2,1880,1583,Drop,"2023-11-30 02:32:25.297048"
40773,15,9545,8303,Drop,"2023-11-30 02:36:24.821623"
40774,20,1,8303,Pick,"2023-11-30 02:42:48.409953"
40775,12,3288,1446,Drop,"2023-11-30 02:46:56.832833"
40776,15,2240,5098,Drop,"2023-11-30 02:56:16.385925"
40777,2,6254,6369,Drop,"2023-11-30 02:59:58.260207"
40778,12,9520,3005,Drop,"2023-11-30 03:05:29.217711"
40779,2,8614,9683,Pick,"2023-11-30 03:09:34.511176"
40780,15,9182,7150,Drop,"2023-11-30 03:18:07.293186"
40781,18,3240,1946,Drop,"2023-11-30 03:20:36.507536"
40782,15,4461,1749,Drop,"2023-11-30 03:21:18.141465"
40783,3,1076,3081,Pick,"2023-11-30 03:26:43.498996"
40784,6,8210,8229,Drop,"2023-11-30 03:33:30.517305"
40785,15,380,531,Pick,"2023-11-30 03:37:26.893164"
40786,11,2527,9132,Drop,"2023-11-30 03:41:42.504761"
40787,19,2444,3773,Drop,"2023-11-30 03:48:40.573806"
40788,8,4424,7150,Pick,"2023-11-30 03:55:14.019576"
40789,9,6367,3081,Drop,"2023-11-30 04:02:18.427815"
40790,17,9999,3674,Pick,"2023-11-30 04:08:11.182249"
40791,2,1859,1407,Pick,"2023-11-30 04:11:04.996421"
40792,11,1983,7094,Drop,"2023-11-30 04:16:46.211219"
40793,10,7885,2361,Drop,"2023-11-30 04:24:49.615352"
40794,16,8069,5007,Drop,"2023-11-30 04:29:04.438679"
40795,15,6031,271,Pick,"2023-11-30 04:33:01.528762"
40796,18,9283,3033,Pick,"2023-11-30 04:36:54.298744"
40797,17,5967,1446,Pick,"2023-11-30 04:44:45.345664"
40798,11,9366,5639,Drop,"2023-11-30 04:51:32.090214"
40799,18,8584,3401,Drop,"2023-11-30 04:58:06.664322"
40800,4,7110,8229,Pick,"2023-11-30 05:04:21.825576"
40801,7,9544,7377,Drop,"2023-11-30 05:11:02.632027"
40802,4,5052,65,Pick,"2023-11-30 05:19:44.031642"
40803,2,9763,1528,Drop,"2023-11-30 05:22:23.310313"
40804,4,7354,3674,Pick,"2023-11-30 05:23:47.082414"
40805,11,2811,4659,Drop,"2023-11-30 05:26:47.069948"
40806,14,1206,2500,Pick,"2023-11-30 05:34:34.503288"
40807,6,5524,16,Drop,"2023-11-30 05:38:51.747873"
40808,8,6883,6084,Drop,"2023-11-30 05:43:18.067017"
40809,10,2416,8303,Drop,"2023-11-30 05:47:01.886256"
40810,8,8788,3081,Drop,"2023-11-30 05:47:30.727620"
40811,12,6815,6070,Drop,"2023-11-30 05:51:42.904035"
40812,15,3426,6881,Drop,"2023-11-30 05:58:13.421619"
40813,15,2540,6899,Drop,"2023-11-30 06:03:28.783196"
40814,1,6690,3674,Drop,"2023-11-30 06:09:02.859701"
40815,13,4294,870,Drop,"2023-11-30 06:14:47.909564"
40816,15,773,2705,Drop,"2023-11-30 06:22:08.572030"
40817,4,1259,5385,Pick,"2023-11-30 06:27:45.525237"
40818,18,4082,8723,Pick,"2023-11-30 06:32:26.898073"
40819,13,9969,7449,Drop,"2023-11-30 06:39:13.118926"
40820,10,6207,6326,Drop,"2023-11-30 06:45:19.587612"
40821,7,561,5398,Drop,"2023-11-30 06:53:55.104297"
40822,2,7369,7832,Drop,"2023-11-30 06:58:44.968263"
40823,9,3131,1946,Pick,"2023-11-30 07:01:52.035234"
40824,6,4589,7920,Drop,"2023-11-30 07:06:54.880748"
40825,12,198,6067,Drop,"2023-11-30 07:08:54.688849"
40826,11,74,3928,Pick,"2023-11-30 07:14:05.962460"
40827,20,451,2500,Pick,"2023-11-30 07:17:24.556040"
40828,2,5368,3213,Drop,"2023-11-30 07:20:02.939448"
40829,4,3295,4020,Drop,"2023-11-30 07:29:31.432097"
40830,11,2949,2304,Drop,"2023-11-30 07:34:01.505628"
40831,3,6132,7150,Pick,"2023-11-30 07:39:29.870715"
40832,11,9588,9683,Pick,"2023-11-30 07:46:47.181137"
40833,16,8465,3815,Drop,"2023-11-30 07:51:10.062016"
40834,3,6664,3405,Pick,"2023-11-30 07:58:04.508729"
40835,4,4727,2500,Pick,"2023-11-30 08:03:35.061386"
40836,7,7352,9211,Pick,"2023-11-30 08:08:59.105220"
40837,7,3059,9575,Pick,"2023-11-30 08:15:28.026264"
40838,7,109,4104,Pick,"2023-11-30 08:21:23.044257"
40839,7,2445,3674,Drop,"2023-11-30 08:27:36.551840"
40840,1,2445,3674,Pick,"2023-11-30 08:30:59.729037"
40841,5,6807,3033,Drop,"2023-11-30 08:33:46.647723"
40842,2,6365,754,Drop,"2023-11-30 08:40:00.890444"
40843,2,5023,7377,Pick,"2023-11-30 08:44:39.858279"
40844,3,7758,4845,Pick,"2023-11-30 08:51:38.434045"
40845,17,97,4116,Pick,"2023-11-30 08:57:35.515290"
40846,8,3518,3033,Pick,"2023-11-30 09:01:55.199325"
40847,19,5796,3731,Drop,"2023-11-30 09:07:26.869270"
40848,20,3699,1446,Pick,"2023-11-30 09:13:02.912941"
40849,14,5294,9132,Pick,"2023-11-30 09:18:33.639263"
40850,4,4323,5339,Pick,"2023-11-30 09:22:33.435018"
40851,8,374,4433,Pick,"2023-11-30 09:23:41.214140"
40852,18,2445,6470,Drop,"2023-11-30 09:29:36.558890"
40853,16,9451,8229,Pick,"2023-11-30 09:31:32.374731"
40854,8,4086,2794,Pick,"2023-11-30 09:35:56.379449"
40855,19,8043,754,Pick,"2023-11-30 09:41:01.279161"
40856,8,1161,9487,Drop,"2023-11-30 09:48:30.626548"
40857,19,7931,1132,Drop,"2023-11-30 09:52:09.857652"
40858,11,6452,8515,Pick,"2023-11-30 09:54:11.332218"
40859,9,4232,9683,Drop,"2023-11-30 09:56:18.107388"
40860,14,6213,8515,Drop,"2023-11-30 09:59:26.871521"
40861,18,1908,9104,Drop,"2023-11-30 10:05:39.031783"
40862,6,371,2304,Drop,"2023-11-30 10:09:09.296957"
40863,8,8065,8229,Drop,"2023-11-30 10:13:50.463276"
40864,3,4520,3394,Drop,"2023-11-30 10:18:56.271238"
40865,10,4410,2689,Pick,"2023-11-30 10:23:15.482695"
40866,20,4710,1946,Drop,"2023-11-30 10:28:36.923078"
40867,17,3404,5714,Drop,"2023-11-30 10:33:34.581347"
40868,6,212,8515,Pick,"2023-11-30 10:40:14.886918"
40869,8,5531,4568,Drop,"2023-11-30 10:45:46.447714"
40870,6,8660,1480,Pick,"2023-11-30 10:49:06.302347"
40871,6,3525,1947,Pick,"2023-11-30 10:55:31.179335"
40872,20,2956,6899,Drop,"2023-11-30 11:01:23.771914"
40873,15,1604,7449,Pick,"2023-11-30 11:05:00.430805"
40874,2,4457,6594,Drop,"2023-11-30 11:08:57.948216"
40875,16,5100,3401,Drop,"2023-11-30 11:16:37.327284"
40876,12,851,1446,Pick,"2023-11-30 11:21:18.638127"
40877,19,2325,3404,Drop,"2023-11-30 11:25:16.553398"
40878,4,1973,4445,Pick,"2023-11-30 11:27:50.800054"
40879,16,7467,1947,Pick,"2023-11-30 11:31:12.079437"
40880,10,6086,1480,Drop,"2023-11-30 11:39:19.236470"
40881,20,9539,9664,Drop,"2023-11-30 11:45:06.464900"
40882,9,5267,658,Drop,"2023-11-30 11:54:12.740613"
40883,2,8327,7150,Drop,"2023-11-30 11:56:06.886196"
40884,15,5858,8889,Drop,"2023-11-30 12:01:04.513697"
40885,12,2738,9104,Pick,"2023-11-30 12:05:59.747910"
40886,7,2993,8303,Pick,"2023-11-30 12:11:18.180654"
40887,18,3840,5398,Drop,"2023-11-30 12:13:09.378419"
40888,15,7051,3131,Drop,"2023-11-30 12:14:43.736467"
40889,20,3427,8229,Drop,"2023-11-30 12:20:45.044735"
40890,13,5660,9010,Drop,"2023-11-30 12:28:07.463962"
40891,15,847,2749,Pick,"2023-11-30 12:33:56.875564"
40892,9,7876,3742,Drop,"2023-11-30 12:38:02.571828"
40893,1,3974,5098,Drop,"2023-11-30 12:46:15.720601"
40894,20,2362,744,Pick,"2023-11-30 12:49:01.823843"
40895,13,8100,4433,Drop,"2023-11-30 12:52:22.754685"
40896,15,764,2500,Pick,"2023-11-30 12:58:39.628218"
40897,13,1067,9132,Drop,"2023-11-30 13:04:03.019532"
40898,10,5045,6556,Drop,"2023-11-30 13:10:30.116728"
40899,18,9924,2794,Drop,"2023-11-30 13:13:08.430843"
40900,1,5962,9523,Drop,"2023-11-30 13:18:56.206218"
40901,9,3952,3742,Pick,"2023-11-30 13:23:48.284722"
40902,9,7411,16,Pick,"2023-11-30 13:28:18.639035"
40903,10,8628,3405,Drop,"2023-11-30 13:33:39.221151"
40904,10,2853,3405,Pick,"2023-11-30 13:40:46.349116"
40905,5,1483,2935,Drop,"2023-11-30 13:46:03.676243"
40906,14,3838,7772,Pick,"2023-11-30 13:54:00.091924"
40907,5,7147,2689,Pick,"2023-11-30 14:00:54.128082"
40908,12,8871,6825,Drop,"2023-11-30 14:05:59.073344"
40909,10,9925,6544,Drop,"2023-11-30 14:11:12.067212"
40910,2,7637,1946,Pick,"2023-11-30 14:16:00.009232"
40911,4,4476,7094,Drop,"2023-11-30 14:21:23.996327"
40912,9,5227,6556,Pick,"2023-11-30 14:24:58.310272"
40913,8,9194,4718,Drop,"2023-11-30 14:32:13.567862"
40914,14,5272,7222,Pick,"2023-11-30 14:38:51.548152"
40915,16,7378,351,Pick,"2023-11-30 14:43:37.000147"
40916,10,7944,65,Pick,"2023-11-30 14:49:30.374839"
40917,20,8246,6899,Drop,"2023-11-30 14:52:38.477295"
40918,8,6723,6220,Drop,"2023-11-30 14:57:25.304742"
40919,10,1885,2142,Drop,"2023-11-30 14:59:21.435161"
40920,8,4347,16,Pick,"2023-11-30 15:03:51.829951"
40921,16,4013,2794,Drop,"2023-11-30 15:11:32.054448"
40922,11,3269,1947,Drop,"2023-11-30 15:16:32.007065"
40923,8,438,6893,Pick,"2023-11-30 15:21:44.565879"
40924,4,5955,3131,Pick,"2023-11-30 15:28:28.493997"
40925,6,2957,7449,Pick,"2023-11-30 15:32:56.726733"
40926,4,5796,3731,Pick,"2023-11-30 15:34:37.396304"
40927,7,6492,1984,Drop,"2023-11-30 15:39:15.575754"
40928,12,9188,9683,Drop,"2023-11-30 15:44:25.533646"
40929,9,3081,9575,Pick,"2023-11-30 15:49:21.826517"
40930,18,3268,2385,Pick,"2023-11-30 15:51:51.607642"
40931,12,5131,6893,Drop,"2023-11-30 15:58:14.394235"
40932,5,900,4104,Pick,"2023-11-30 15:58:40.489394"
40933,5,6736,2271,Drop,"2023-11-30 15:59:17.375659"
40934,19,3565,9366,Drop,"2023-11-30 16:01:25.447046"
40935,3,4163,9586,Drop,"2023-11-30 16:06:54.365647"
40936,16,612,9215,Drop,"2023-11-30 16:11:14.358806"
40937,15,2351,1946,Drop,"2023-11-30 16:17:10.099295"
40938,8,4046,4799,Drop,"2023-11-30 16:21:37.256237"
40939,10,334,7575,Drop,"2023-11-30 16:28:07.667948"
40940,17,1443,1665,Drop,"2023-11-30 16:32:12.091934"
40941,5,4963,9211,Drop,"2023-11-30 16:38:40.582045"
40942,18,1602,1480,Drop,"2023-11-30 16:43:27.699259"
40943,9,4586,9211,Drop,"2023-11-30 16:47:51.083099"
40944,2,3593,1407,Drop,"2023-11-30 16:49:12.233207"
40945,11,6973,2304,Pick,"2023-11-30 16:54:01.600588"
40946,6,5197,1407,Pick,"2023-11-30 16:58:13.188543"
40947,19,726,2749,Pick,"2023-11-30 17:04:02.534920"
40948,17,2540,6899,Pick,"2023-11-30 17:08:28.754534"
40949,8,873,6882,Drop,"2023-11-30 17:11:12.237673"
40950,3,4799,1947,Drop,"2023-11-30 17:17:19.210475"
40951,12,5824,3401,Pick,"2023-11-30 17:23:10.553405"
40952,17,5995,1053,Drop,"2023-11-30 17:30:24.053474"
40953,1,1882,2500,Drop,"2023-11-30 17:32:21.140422"
40954,10,7474,2694,Pick,"2023-11-30 17:40:33.876535"
40955,6,5173,1177,Drop,"2023-11-30 17:48:32.697188"
40956,5,1331,1177,Pick,"2023-11-30 17:50:01.354589"
40957,9,4786,800,Drop,"2023-11-30 17:55:44.769642"
40958,8,2689,531,Pick,"2023-11-30 18:00:22.317081"
40959,4,1557,8261,Pick,"2023-11-30 18:01:12.747683"
40960,15,7353,7094,Pick,"2023-11-30 18:05:17.621564"
40961,4,3799,7222,Drop,"2023-11-30 18:13:24.415792"
40962,9,8872,4799,Pick,"2023-11-30 18:16:19.906761"
40963,2,8159,1177,Drop,"2023-11-30 18:20:44.169110"
40964,1,8818,9123,Drop,"2023-11-30 18:24:43.184303"
40965,8,3197,4318,Drop,"2023-11-30 18:31:22.682710"
40966,10,1251,3928,Pick,"2023-11-30 18:36:45.307698"
40967,16,5517,8717,Drop,"2023-11-30 18:39:49.071117"
40968,19,2087,6470,Pick,"2023-11-30 18:45:32.384702"
40969,1,3777,2535,Drop,"2023-11-30 18:53:10.008787"
40970,2,408,9943,Drop,"2023-11-30 18:56:24.577370"
40971,11,1798,8170,Drop,"2023-11-30 18:59:18.945936"
40972,4,4756,2689,Drop,"2023-11-30 19:02:28.715227"
40973,17,9937,4445,Drop,"2023-11-30 19:08:30.127811"
40974,4,2217,2992,Drop,"2023-11-30 19:15:56.679011"
40975,10,8063,16,Pick,"2023-11-30 19:18:51.526188"
40976,6,2634,5339,Drop,"2023-11-30 19:21:43.590918"
40977,14,445,3674,Pick,"2023-11-30 19:31:08.880568"
40978,11,9733,1752,Drop,"2023-11-30 19:31:56.669076"
40979,18,8660,1286,Drop,"2023-11-30 19:36:19.400815"
40980,7,7114,6556,Drop,"2023-11-30 19:41:45.211281"
40981,9,5919,3405,Drop,"2023-11-30 19:47:11.500306"
40982,5,6566,5398,Pick,"2023-11-30 19:54:01.021379"
40983,15,1304,70,Drop,"2023-11-30 19:59:40.088627"
40984,9,2429,2794,Drop,"2023-11-30 20:07:13.132797"
40985,11,2043,3081,Drop,"2023-11-30 20:11:23.387361"
40986,17,7075,1599,Drop,"2023-11-30 20:17:48.054636"
40987,4,7839,4104,Pick,"2023-11-30 20:24:36.635278"
40988,18,3035,8261,Pick,"2023-11-30 20:31:41.495390"
40989,12,8710,5772,Pick,"2023-11-30 20:34:44.370348"
40990,7,2360,3131,Pick,"2023-11-30 20:36:54.095829"
40991,18,6598,9575,Pick,"2023-11-30 20:44:29.684608"
40992,5,1940,9228,Drop,"2023-11-30 20:51:06.038492"
40993,20,7995,9132,Drop,"2023-11-30 20:59:00.757175"
40994,4,1610,6594,Pick,"2023-11-30 21:05:28.381058"
40995,11,1438,3401,Pick,"2023-11-30 21:12:55.863764"
40996,12,9913,131,Drop,"2023-11-30 21:17:25.645584"
40997,10,9789,9498,Drop,"2023-11-30 21:21:11.936839"
40998,3,478,1407,Drop,"2023-11-30 21:32:15.268216"
40999,18,1274,8261,Pick,"2023-11-30 21:35:17.954903"
41000,8,644,65,Pick,"2023-11-30 21:42:29.872846"
41001,10,1831,3901,Drop,"2023-11-30 21:46:05.116793"
41002,16,3758,2500,Pick,"2023-11-30 21:51:22.716367"
41003,19,309,5772,Drop,"2023-11-30 21:58:44.041233"
41004,20,1368,2794,Pick,"2023-11-30 22:02:23.968853"
41005,12,586,1407,Pick,"2023-11-30 22:08:48.945384"
41006,11,6634,2707,Drop,"2023-11-30 22:16:42.847740"
41007,14,302,8723,Pick,"2023-11-30 22:19:59.935703"
41008,7,4461,1749,Pick,"2023-11-30 22:30:50.509751"
41009,3,1504,5780,Drop,"2023-11-30 22:37:18.219547"
41010,20,7583,1301,Drop,"2023-11-30 22:41:19.073385"
41011,9,2484,8610,Drop,"2023-11-30 22:46:35.290609"
41012,17,4548,6481,Drop,"2023-11-30 22:47:21.799099"
41013,1,1413,1540,Pick,"2023-11-30 22:51:36.847791"
41014,7,8862,1025,Drop,"2023-11-30 22:57:27.084758"
41015,6,1287,9211,Drop,"2023-11-30 22:58:29.048298"
41016,7,2203,9663,Drop,"2023-11-30 23:04:21.263271"
41017,8,1886,1540,Pick,"2023-11-30 23:06:50.504484"
41018,18,7273,6470,Drop,"2023-11-30 23:16:23.107659"
41019,15,8410,9211,Drop,"2023-11-30 23:21:00.668756"
41020,10,4856,1749,Pick,"2023-11-30 23:24:49.779847"
41021,9,3407,3928,Drop,"2023-11-30 23:29:48.991382"
41022,11,2523,7432,Pick,"2023-11-30 23:38:23.732751"
41023,2,5915,7772,Pick,"2023-11-30 23:45:51.136518"
41024,16,2683,16,Pick,"2023-11-30 23:54:38.710388"
41025,11,4777,131,Pick,"2023-12-01 00:02:24.473283"
41026,17,8496,1407,Drop,"2023-12-01 00:07:23.517757"
41027,6,9636,9663,Pick,"2023-12-01 00:14:10.358791"
41028,19,3254,300,Drop,"2023-12-01 00:20:14.866106"
41029,11,6733,3131,Pick,"2023-12-01 00:27:06.795865"
41030,17,5895,351,Pick,"2023-12-01 00:35:13.654398"
41031,14,2646,3674,Pick,"2023-12-01 00:35:27.732273"
41032,9,4724,5348,Drop,"2023-12-01 00:39:45.147990"
41033,17,2532,2689,Pick,"2023-12-01 00:45:39.469071"
